date,85,90,95,100
2022-01-25 10:45:00+01:00,0.1048,0.0413,0.019,0.0097
2022-01-25 10:50:00+01:00,0.1035,0.0408,0.0188,0.0096
2022-01-25 11:00:00+01:00,0.1055,0.0415,0.0191,0.0098
2022-01-25 11:06:00+01:00,0.105,0.0414,0.0191,0.0098
2022-01-25 11:10:00+01:00,0.1038,0.0409,0.0188,0.0097
2022-01-25 11:15:00+01:00,0.1056,0.0415,0.0191,0.0098
2022-01-25 11:20:00+01:00,0.1046,0.0412,0.019,0.0098
2022-01-25 11:24:00+01:00,0.1066,0.042,0.0194,0.0099
2022-01-25 11:30:00+01:00,0.1057,0.0416,0.0191,0.0098
2022-01-25 11:35:00+01:00,0.1089,0.0426,0.0195,0.0099
2022-01-25 11:36:00+01:00,0.1044,0.0407,0.0186,0.0095
2022-01-25 11:42:00+01:00,0.1063,0.0415,0.019,0.0097
2022-01-25 11:45:00+01:00,0.1052,0.0411,0.0188,0.0096
2022-01-25 11:50:00+01:00,0.1047,0.0409,0.0187,0.0096
2022-01-25 12:00:00+01:00,0.1044,0.0409,0.0187,0.0096
2022-01-25 12:10:00+01:00,0.1022,0.0399,0.0182,0.0093
2022-01-25 12:15:00+01:00,0.1055,0.0413,0.0189,0.0096
2022-01-25 12:20:00+01:00,0.1039,0.0406,0.0186,0.0095
2022-01-25 12:30:00+01:00,0.1027,0.0402,0.0184,0.0094
2022-01-25 12:40:00+01:00,0.1053,0.0411,0.0188,0.0096
2022-01-25 12:45:00+01:00,0.1051,0.041,0.0188,0.0096
2022-01-25 12:50:00+01:00,0.1036,0.0406,0.0186,0.0095
2022-01-25 13:00:00+01:00,0.1041,0.0407,0.0186,0.0095
2022-01-25 13:10:00+01:00,0.1074,0.0418,0.0191,0.0097
2022-01-25 13:15:00+01:00,0.1083,0.042,0.0191,0.0097
2022-01-25 13:20:00+01:00,0.1083,0.042,0.0191,0.0097
2022-01-25 13:26:00+01:00,0.1092,0.0424,0.0193,0.0098
2022-01-25 13:30:00+01:00,0.1071,0.0416,0.0189,0.0096
2022-01-25 13:40:00+01:00,0.1102,0.0427,0.0194,0.0098
2022-01-25 13:45:00+01:00,0.1086,0.0421,0.0191,0.0097
2022-01-25 13:50:00+01:00,0.106,0.0411,0.0187,0.0095
2022-01-25 14:00:00+01:00,0.1061,0.0411,0.0187,0.0095
2022-01-25 14:10:00+01:00,0.1102,0.0426,0.0193,0.0098
2022-01-25 14:15:00+01:00,0.1115,0.0432,0.0196,0.0099
2022-01-25 14:20:00+01:00,0.1108,0.0428,0.0194,0.0098
2022-01-25 14:30:00+01:00,0.1179,0.0455,0.0206,0.0105
2022-01-25 14:40:00+01:00,0.117,0.0449,0.0203,0.0103
2022-01-25 14:45:00+01:00,0.1142,0.044,0.0199,0.0101
