date,volvol,init_vola,rho,beta
2022-01-25 08:56:00+01:00,2.71247091014254,0.2042883097144943,0.6093199782330191,1.0
2022-01-25 09:00:00+01:00,2.712696416476564,0.2042422726982652,0.6094058527331956,1.0
2022-01-25 09:10:00+01:00,2.7141043449651066,0.2041541505804507,0.6092159431342896,1.0
2022-01-25 09:15:00+01:00,2.714273247402122,0.2041464867742148,0.6090022984788105,1.0
2022-01-25 09:17:00+01:00,2.713789175998477,0.204049318840742,0.6094979145567998,1.0
2022-01-25 09:20:00+01:00,2.711785456918423,0.2040807866005973,0.6099418100540536,1.0
2022-01-25 09:30:00+01:00,2.712010691114461,0.2040347149362414,0.6100275817023985,1.0
2022-01-25 09:40:00+01:00,2.713192436515265,0.2039926570934098,0.6097514659718967,1.0
2022-01-25 09:45:00+01:00,2.7111023539617607,0.2040280151257018,0.6103035287810538,1.0
2022-01-25 09:50:00+01:00,2.7113822077259453,0.20397975105859,0.6103315702960753,1.0
2022-01-25 09:55:00+01:00,2.7073428298104614,0.2039850888759378,0.6091867186388997,1.0
2022-01-25 10:00:00+01:00,2.70751086533666,0.2039774452897644,0.6089723445953584,1.0
2022-01-25 10:10:00+01:00,2.697243564315424,0.2036029502927457,0.6128115337185649,1.0
2022-01-25 10:13:00+01:00,2.6928686356892824,0.2040994601677068,0.6125113198185987,1.0
2022-01-25 10:15:00+01:00,2.694005080980267,0.2040596205413882,0.6122888665343018,1.0
2022-01-25 10:20:00+01:00,2.6940062001069824,0.2040596246498265,0.6122888673562793,1.0
2022-01-25 10:30:00+01:00,2.6919459373726875,0.2040927687598856,0.6127922650883391,1.0
2022-01-25 10:40:00+01:00,2.691943242347958,0.2040927867065218,0.6127925246009986,1.0
2022-01-25 10:45:00+01:00,2.692057242420318,0.2040697091932107,0.6128354026642293,1.0
2022-01-25 10:50:00+01:00,2.6934450491410864,0.2040008044108776,0.6124893382615226,1.0
2022-01-25 11:00:00+01:00,2.691418852642328,0.2040323749699364,0.6129439160453137,1.0
2022-01-25 11:06:00+01:00,2.7130832358731345,0.2035572950486621,0.6090926009805838,1.0
2022-01-25 11:10:00+01:00,2.7130834292339987,0.2035573003678781,0.6090926446408566,1.0
2022-01-25 11:15:00+01:00,2.713083688799072,0.2035573148705919,0.6090927605303748,1.0
2022-01-25 11:20:00+01:00,2.713135642823364,0.2035551443056158,0.6090351998079796,1.0
2022-01-25 11:24:00+01:00,2.708293452105056,0.2034157712424087,0.610682629615658,1.0
2022-01-25 11:30:00+01:00,2.708521915085759,0.2033696859566361,0.610768681427309,1.0
2022-01-25 11:35:00+01:00,2.6883895272656484,0.2031103443161731,0.608909509308671,1.0
2022-01-25 11:36:00+01:00,2.6870109672971143,0.2030551238784809,0.6064622184260187,1.0
2022-01-25 11:42:00+01:00,2.685336040981843,0.20303446159315,0.6068335036415913,1.0
2022-01-25 11:45:00+01:00,2.6853352527875565,0.2030344419790156,0.6068333477001928,1.0
2022-01-25 11:50:00+01:00,2.6844091991203194,0.2030277212557613,0.6071139238225961,1.0
2022-01-25 12:00:00+01:00,2.684578543297763,0.2030201689304558,0.6068968481259421,1.0
2022-01-25 12:10:00+01:00,2.682504198242475,0.2030533311794099,0.6074017614525394,1.0
2022-01-25 12:15:00+01:00,2.682504368510272,0.2030533144051751,0.6074015993571419,1.0
2022-01-25 12:20:00+01:00,2.684013913057502,0.2029613659496856,0.6070965756008142,1.0
2022-01-25 12:30:00+01:00,2.6840985296648903,0.2029576247624678,0.6069883042050402,1.0
2022-01-25 12:40:00+01:00,2.68202303073579,0.2029907575980915,0.6074933600264886,1.0
2022-01-25 12:45:00+01:00,2.682023085249363,0.2029907558124948,0.6074933429105771,1.0
2022-01-25 12:50:00+01:00,2.682107788522124,0.2029869616557754,0.6073844671075275,1.0
2022-01-25 13:00:00+01:00,2.682192032343505,0.2029832072949842,0.6072759816358652,1.0
2022-01-25 13:10:00+01:00,2.682325045577973,0.2029589127864477,0.6072761114130252,1.0
2022-01-25 13:15:00+01:00,2.664607414830628,0.2029126680152781,0.6106090222237092,1.0
2022-01-25 13:20:00+01:00,2.66460741066146,0.2029126684423771,0.6106090259435434,1.0
2022-01-25 13:26:00+01:00,2.682208473112633,0.2023043826467232,0.6087699271876142,1.0
2022-01-25 13:30:00+01:00,2.6823765159014687,0.202278369858335,0.6087188420379441,1.0
2022-01-25 13:40:00+01:00,2.67980586873192,0.2022489985371006,0.6093215708384608,1.0
2022-01-25 13:45:00+01:00,2.678871292526833,0.2022423014597423,0.609605846458217,1.0
2022-01-25 13:50:00+01:00,2.679175991984713,0.2022103871669017,0.6093867742765804,1.0
2022-01-25 14:00:00+01:00,2.6774445349492666,0.2022095872926301,0.6096206744228143,1.0
2022-01-25 14:10:00+01:00,2.6746967283288363,0.2022054191711972,0.610242553781873,1.0
2022-01-25 14:15:00+01:00,2.673762224615976,0.2022171731086268,0.6103602319991585,1.0
2022-01-25 14:20:00+01:00,2.674095116496293,0.2021659973146432,0.6102940026527942,1.0
2022-01-25 14:30:00+01:00,2.705022932033264,0.2016377621700854,0.6066231883047519,1.0
2022-01-25 14:40:00+01:00,2.701442145377921,0.2016423498328619,0.6072490568461739,1.0
2022-01-25 14:45:00+01:00,2.6993613587380136,0.2017119337286012,0.6073899079829835,1.0
2022-01-25 14:50:00+01:00,2.696529924296762,0.2017308123560104,0.6079563383712188,1.0
2022-01-25 15:00:00+01:00,2.694895410091678,0.2017077228012068,0.6082431360867281,1.0
2022-01-25 15:11:00+01:00,2.713222776163603,0.2040598049531287,0.5999124282252289,1.0
2022-01-25 15:14:00+01:00,2.703495139741382,0.2047402158675405,0.6001671736972901,1.0
2022-01-25 15:15:00+01:00,2.701413231886741,0.2047752831503929,0.6007100260200424,1.0
2022-01-25 15:20:00+01:00,2.7021265529853458,0.2046707783235208,0.6005228175417555,1.0
2022-01-25 15:30:00+01:00,2.699111827486639,0.2045806663963478,0.6012385831915715,1.0
2022-01-25 15:35:00+01:00,2.6946744056670204,0.2045207107526699,0.6000561596858381,1.0
2022-01-25 15:40:00+01:00,2.692160573569064,0.2044910980459532,0.6006322770982991,1.0
2022-01-25 15:44:00+01:00,2.6915604593372464,0.2044706827124245,0.6005222148095417,1.0
2022-01-25 15:50:00+01:00,2.6890408248308786,0.2044411452587726,0.6011011567868928,1.0
2022-01-25 16:00:00+01:00,2.687343386517036,0.2043017314927092,0.6013356410517955,1.0
2022-01-25 16:10:00+01:00,2.6709882618622407,0.2054793162111513,0.6064080975768934,1.0
2022-01-25 16:15:00+01:00,2.691829688046799,0.2056991900520571,0.6022603418995468,1.0
2022-01-25 16:20:00+01:00,2.690667053237432,0.2056202980027881,0.6023509500046356,1.0
2022-01-25 16:30:00+01:00,2.687023022588084,0.2056302554595293,0.6031205454229854,1.0
2022-01-25 16:40:00+01:00,2.683761063973313,0.2055865212190437,0.6037638420197865,1.0
2022-01-25 16:44:00+01:00,2.68214676829596,0.2055633975935228,0.604043895456755,1.0
2022-01-25 16:51:00+01:00,2.668992503231096,0.2057141043555076,0.6075345667733717,1.0
2022-01-25 16:53:00+01:00,2.66693075059714,0.205747280834124,0.6080395409082338,1.0
2022-01-25 16:55:00+01:00,2.668120119989408,0.2057053487884383,0.6077579534523561,1.0
2022-01-25 17:00:00+01:00,2.6720813983047456,0.2056468594735568,0.6069936330727993,1.0
2022-01-25 17:10:00+01:00,2.6687349192359475,0.2056052840750951,0.6077101969939654,1.0
2022-01-25 17:15:00+01:00,2.666723053934549,0.205636340178491,0.6081577449102469,1.0
2022-01-25 17:20:00+01:00,2.66596426371389,0.2056220954611478,0.6082227675313663,1.0
2022-01-25 17:30:00+01:00,2.663140894540902,0.2056410315233321,0.6087951727034224,1.0
2022-01-25 17:32:00+01:00,2.664435668406037,0.2055948727518502,0.6083963947869759,1.0
2022-01-25 17:40:00+01:00,2.6625898202026024,0.205581825782285,0.6089890532368946,1.0
2022-01-25 17:45:00+01:00,2.662839163061125,0.2055520299463054,0.6088293267020088,1.0
2022-01-25 17:51:00+01:00,2.6652238397424184,0.2062614740420954,0.6058953741085634,1.0
2022-01-25 17:55:00+01:00,2.6647881348062783,0.2063350492784167,0.6058846253358564,1.0
2022-01-25 18:00:00+01:00,2.6637646603230483,0.206351801314679,0.60615014500224,1.0
2022-01-25 18:10:00+01:00,2.664898746289228,0.2063119171880075,0.605926537678246,1.0
2022-01-25 18:15:00+01:00,2.66511594191696,0.2063024235436787,0.6056545850462818,1.0
2022-01-25 18:20:00+01:00,2.663007368580016,0.2063376212873373,0.6062148170461368,1.0
2022-01-25 18:30:00+01:00,2.6630555761740644,0.2063355623664585,0.6061576643236092,1.0
2022-01-25 18:40:00+01:00,2.6625224715465468,0.206275047099552,0.6063055691262815,1.0
2022-01-25 18:45:00+01:00,2.6625241840526583,0.2062750225805986,0.6063052874686452,1.0
2022-01-25 18:50:00+01:00,2.660462261719939,0.206308154655207,0.6068098700953181,1.0
2022-01-25 19:00:00+01:00,2.661813990908448,0.2062588036449297,0.606313130263715,1.0
2022-01-25 19:05:00+01:00,2.659752932098564,0.2062919122485236,0.6068177573672887,1.0
2022-01-25 19:10:00+01:00,2.660943568371207,0.2062499061088991,0.6065350677640519,1.0
2022-01-25 19:15:00+01:00,2.6589138728817887,0.2062813914698474,0.6069901876116182,1.0
2022-01-25 19:20:00+01:00,2.659108536147752,0.2062545177425689,0.6069242102598374,1.0
2022-01-25 19:30:00+01:00,2.659272387633969,0.2062292652937966,0.6069082178727372,1.0
2022-01-25 19:40:00+01:00,2.657290527019478,0.206258640141423,0.6073063924426919,1.0
2022-01-25 19:45:00+01:00,2.6584308397220067,0.2062187142871165,0.6070805837636513,1.0
2022-01-25 19:50:00+01:00,2.658514462343261,0.2062149809226681,0.606972584691769,1.0
2022-01-25 20:00:00+01:00,2.6564491243749457,0.2062480862617149,0.6074791319547805,1.0
2022-01-25 20:10:00+01:00,2.6566929795092644,0.206219166050163,0.6073557313286639,1.0
2022-01-25 20:15:00+01:00,2.658028376806626,0.206152414243735,0.6070641553316954,1.0
2022-01-25 20:20:00+01:00,2.6580314802972698,0.2061523980656719,0.6070639051649644,1.0
2022-01-25 20:30:00+01:00,2.658030347071548,0.2061523917756186,0.607063879487044,1.0
2022-01-25 20:40:00+01:00,2.656971594131292,0.2061699871907457,0.6073461013478918,1.0
2022-01-25 20:45:00+01:00,2.657023828774108,0.2061679145169708,0.607288432745211,1.0
2022-01-25 20:50:00+01:00,2.657218001872211,0.2061410566272092,0.6072225186158087,1.0
2022-01-25 21:00:00+01:00,2.6572176387459736,0.2061410483659888,0.6072224504852225,1.0
2022-01-25 21:10:00+01:00,2.656351396569514,0.2061318135347556,0.6074392726654553,1.0
2022-01-25 21:15:00+01:00,2.6563517049195005,0.2061317974263906,0.6074391131565285,1.0
2022-01-25 21:20:00+01:00,2.656353160389316,0.2061317875433741,0.607438970678017,1.0
2022-01-25 21:30:00+01:00,2.656401708210772,0.2061297227773688,0.6073814673827628,1.0
2022-01-25 21:40:00+01:00,2.656597102657888,0.206102860921558,0.6073154390005676,1.0
2022-01-25 21:45:00+01:00,2.656596634363026,0.2061028975273418,0.6073157994443846,1.0
2022-01-25 21:50:00+01:00,2.6567911343568995,0.2060760083482926,0.6072495389110065,1.0
2022-01-25 22:00:00+01:00,2.6567898738057827,0.2060760295569475,0.6072497824134625,1.0
2022-01-25 22:10:00+01:00,2.6567893492236707,0.206076037358383,0.607249870274304,1.0
2022-01-25 22:15:00+01:00,2.6567900485227134,0.2060760615015005,0.6072500767895134,1.0
2022-01-25 22:20:00+01:00,2.6568721065665266,0.2060723288732011,0.6071419629081637,1.0
2022-01-25 22:40:00+01:00,2.6572298777373886,0.206020244706686,0.6070602312154912,1.0
2022-01-25 22:45:00+01:00,2.657230396273811,0.2060202366395967,0.60706014166623,1.0
2022-01-25 22:50:00+01:00,2.657230363814793,0.2060202384526714,0.6070601563078198,1.0
2022-01-25 23:00:00+01:00,2.6569251722506912,0.2060326831393676,0.6074061812043112,1.0
2022-01-25 23:12:00+01:00,2.657170540571679,0.2060037554883966,0.6072825773975671,1.0
2022-01-25 23:30:00+01:00,2.6573654014889643,0.2059768805958901,0.6072164382433406,1.0
2022-01-25 23:35:00+01:00,2.6566417002396503,0.2059811340971803,0.6071377545988433,1.0
2022-01-26 00:00:00+01:00,2.656836039421786,0.2059543047401195,0.6070720324785304,1.0
2022-01-26 00:05:00+01:00,2.6569196380492763,0.2059505925449248,0.6069640085557821,1.0
2022-01-26 00:30:00+01:00,2.6572454732730093,0.2058993644096377,0.6068970113053586,1.0
2022-01-26 00:45:00+01:00,2.657491699426186,0.2058703944291826,0.6067729349050125,1.0
2022-01-26 01:01:00+01:00,2.656557401073559,0.2058650801941389,0.6070993013858976,1.0
2022-01-26 01:15:00+01:00,2.656643224898035,0.2058614200996752,0.6069916363707765,1.0
2022-01-26 01:35:00+01:00,2.656837589675189,0.2058345632664391,0.6069256151443898,1.0
2022-01-26 01:45:00+01:00,2.6570316884433023,0.2058076950218802,0.606859493839466,1.0
2022-01-26 01:55:00+01:00,2.657083059973953,0.2058056331327112,0.6068018728555121,1.0
2022-01-26 02:05:00+01:00,2.6561862742473576,0.2057979662659663,0.6070684846864016,1.0
2022-01-26 02:15:00+01:00,2.656268924433733,0.2057942534019108,0.6069603690647545,1.0
2022-01-26 02:55:00+01:00,2.6555970591353284,0.2057581352107162,0.6071111826303823,1.0
2022-01-26 03:05:00+01:00,2.6555974912823426,0.2057581365157823,0.6071111859359927,1.0
2022-01-26 03:15:00+01:00,2.655792098117676,0.2057312753843539,0.6070450425513386,1.0
2022-01-26 03:35:00+01:00,2.655955054992783,0.2057060498953856,0.6070292601426052,1.0
2022-01-26 03:45:00+01:00,2.656088957294347,0.2057002499211413,0.606863172434097,1.0
2022-01-26 03:55:00+01:00,2.6552200412060536,0.2056909648157715,0.6070800088939803,1.0
2022-01-26 04:05:00+01:00,2.6552214669001555,0.2056909790085768,0.6070800951361833,1.0
2022-01-26 04:15:00+01:00,2.6552213902492148,0.2056909869239578,0.6070801745453942,1.0
2022-01-26 04:45:00+01:00,2.6565382199638305,0.2056440325696298,0.6066658140655823,1.0
2022-01-26 04:55:00+01:00,2.65670150392786,0.2056188158968488,0.6066501042223044,1.0
2022-01-26 05:00:00+01:00,2.656702088443631,0.2056187880854093,0.6066498224605194,1.0
2022-01-26 05:05:00+01:00,2.655752559594422,0.2056132242001672,0.6069747881003094,1.0
2022-01-26 05:15:00+01:00,2.6569783784016856,0.205569642271157,0.606640518860752,1.0
2022-01-26 05:25:00+01:00,2.657062113464556,0.2055659336498297,0.6065323484732557,1.0
2022-01-26 05:30:00+01:00,2.657062883477666,0.2055659048220738,0.6065320555563999,1.0
2022-01-26 05:35:00+01:00,2.6518401987933777,0.2094768849928986,0.6074902396660908,1.0
2022-01-26 05:45:00+01:00,2.6520026324049266,0.2094694998750943,0.6072775614593346,1.0
2022-01-26 05:55:00+01:00,2.653236034295664,0.2094064806835158,0.6070959449999433,1.0
2022-01-26 06:00:00+01:00,2.653286973266354,0.2094044004143671,0.6070389747604216,1.0
2022-01-26 06:05:00+01:00,2.653337160772125,0.2094023068631632,0.606981906837582,1.0
2022-01-26 06:15:00+01:00,2.65344688427347,0.2093791715774159,0.6070233170845161,1.0
2022-01-26 06:25:00+01:00,2.6535287930072604,0.2093754471453254,0.606916711071699,1.0
2022-01-26 06:30:00+01:00,2.653720664880846,0.2093485672653153,0.6068513187725104,1.0
2022-01-26 06:35:00+01:00,2.653721982910318,0.2093485725037076,0.6068513276741079,1.0
2022-01-26 06:45:00+01:00,2.6537223413638973,0.2093485498629243,0.6068511030261015,1.0
2022-01-26 06:55:00+01:00,2.652788184961868,0.2093429868580308,0.6071710950119318,1.0
2022-01-26 07:00:00+01:00,2.652868446884116,0.2093392938957531,0.6070647747873622,1.0
2022-01-26 07:05:00+01:00,2.652867993552245,0.2093392980205571,0.6070648285846948,1.0
2022-01-26 07:16:00+01:00,2.65201427645842,0.209330037808214,0.6072786854520795,1.0
2022-01-26 07:25:00+01:00,2.652013097194685,0.2093300236274241,0.6072785928140941,1.0
2022-01-26 07:30:00+01:00,2.652014447380828,0.2093300151695885,0.6072784731648335,1.0
2022-01-26 07:35:00+01:00,2.6522237899865044,0.2093027207732678,0.6072059474303649,1.0
2022-01-26 07:45:00+01:00,2.652305166562252,0.2092990138469308,0.6070994143755574,1.0
2022-01-26 07:53:00+01:00,2.645469589142043,0.2099991885485002,0.6065293804699489,1.0
2022-01-26 07:55:00+01:00,2.645470030612895,0.209999201844549,0.6065294903976362,1.0
2022-01-26 08:00:00+01:00,2.6455693150468726,0.209995108449276,0.6064161136711677,1.0
2022-01-26 08:03:00+01:00,2.633300150193494,0.2095142642280771,0.6092341350110405,1.0
2022-01-26 08:05:00+01:00,2.634431876119883,0.209474392897271,0.6090070757015423,1.0
2022-01-26 08:15:00+01:00,2.6344300140639283,0.2094744206231458,0.6090074090021539,1.0
2022-01-26 08:23:00+01:00,2.668722911323865,0.2081986721490165,0.6007296712971985,1.0
2022-01-26 08:25:00+01:00,2.6687723548349847,0.2081966151312873,0.6006732717689331,1.0
2022-01-26 08:30:00+01:00,2.6666930589846074,0.2082316504236123,0.6012210717767899,1.0
2022-01-26 08:35:00+01:00,2.6669028710907465,0.208222260496964,0.6009532197323411,1.0
2022-01-26 08:46:00+01:00,2.663228381499914,0.2080769824353334,0.6019761456870618,1.0
2022-01-26 08:47:00+01:00,2.6634516175851224,0.2080306594251685,0.6020581865117591,1.0
2022-01-26 08:55:00+01:00,2.664576350030897,0.2079907706307323,0.6018376292394005,1.0
2022-01-26 09:00:00+01:00,2.66253806246694,0.2080237741493113,0.6023322838746105,1.0
2022-01-26 09:05:00+01:00,2.6627015986988782,0.2080163605140229,0.602119345854315,1.0
2022-01-26 09:15:00+01:00,2.662973839903667,0.2079679309454455,0.6021443320541486,1.0
2022-01-26 09:22:00+01:00,2.654609582086005,0.2078288235298862,0.6043062893641052,1.0
2022-01-26 09:25:00+01:00,2.654659506629568,0.2078267363651724,0.6042489887942278,1.0
2022-01-26 09:30:00+01:00,2.6546589685799886,0.2078267517592455,0.6042491461332306,1.0
2022-01-26 09:34:00+01:00,2.6455274901726624,0.2077920065462863,0.6066022086953156,1.0
2022-01-26 09:35:00+01:00,2.6455277490014617,0.207791982684272,0.6066019746060024,1.0
2022-01-26 09:38:00+01:00,2.6434655382584222,0.2078251106367292,0.6071096776093454,1.0
2022-01-26 09:45:00+01:00,2.643680502313804,0.2078156324234654,0.6068365830437321,1.0
2022-01-26 09:55:00+01:00,2.644817100864273,0.2077757837076426,0.6066107468547802,1.0
2022-01-26 10:01:00+01:00,2.653953437388174,0.2075698005381896,0.603944770809266,1.0
2022-01-26 10:06:00+01:00,2.6529196192835167,0.2091987894033715,0.6002994758112805,1.0
2022-01-26 10:12:00+01:00,2.657824802433425,0.2092273453681801,0.5996864592801168,1.0
2022-01-26 10:15:00+01:00,2.658945320665129,0.2091874798499982,0.5994671052405685,1.0
2022-01-26 10:19:00+01:00,2.656663259193694,0.2094612678690646,0.5993382848478648,1.0
2022-01-26 10:22:00+01:00,2.6566629266905,0.2094612822309675,0.5993384272419114,1.0
2022-01-26 10:30:00+01:00,2.656661344237061,0.2094613290889895,0.5993388897592732,1.0
2022-01-26 10:35:00+01:00,2.653882669164589,0.2094801652709275,0.5998925031583349,1.0
2022-01-26 10:39:00+01:00,2.653938570793523,0.2098279318761347,0.5990495648390586,1.0
2022-01-26 10:45:00+01:00,2.6549451492739524,0.2098112838903106,0.5987902799537062,1.0
2022-01-26 10:55:00+01:00,2.652966653635278,0.2098601567071931,0.5990301528250832,1.0
2022-01-26 11:00:00+01:00,2.6529670725957906,0.2098602342977614,0.5990308378342994,1.0
2022-01-26 11:05:00+01:00,2.653014321578717,0.2098581855498651,0.5989745514071884,1.0
2022-01-26 11:10:00+01:00,2.654881768689372,0.2098906063774055,0.6008143052712558,1.0
2022-01-26 11:15:00+01:00,2.6539730130455186,0.2098837662451278,0.6010873860846576,1.0
2022-01-26 11:20:00+01:00,2.6680238307885698,0.2099475389801573,0.6082179741830526,1.0
2022-01-26 11:25:00+01:00,2.6680231948855506,0.2099475283400792,0.6082179002027837,1.0
2022-01-26 11:30:00+01:00,2.6716524033126507,0.2100145899487581,0.6118003912970233,1.0
2022-01-26 11:37:00+01:00,2.6751650033274004,0.2100859247664452,0.6154471372687496,1.0
2022-01-26 11:46:00+01:00,2.674100397344392,0.2099298020333868,0.6161177118736072,1.0
2022-01-26 11:53:00+01:00,2.6635772175034864,0.21190848689175,0.6208034010740987,1.0
2022-01-26 11:56:00+01:00,2.6610408593421497,0.2129297128551011,0.6191082016653361,1.0
2022-01-26 12:00:00+01:00,2.659931513299371,0.2140547211035602,0.6166533880220566,1.0
2022-01-26 12:03:00+01:00,2.6555616032089944,0.2145600286337159,0.6166023622019842,1.0
2022-01-26 12:05:00+01:00,2.655561440562612,0.214560040035301,0.6166024653752609,1.0
2022-01-26 12:09:00+01:00,2.654953396400769,0.2145410882431129,0.6165489086496682,1.0
2022-01-26 12:16:00+01:00,2.655085726282666,0.2145350966376077,0.6163870749582859,1.0
2022-01-26 12:17:00+01:00,2.655085601384977,0.2145350869730928,0.6163869920156972,1.0
2022-01-26 12:25:00+01:00,2.653091416981804,0.2145683728289596,0.6168851543287714,1.0
2022-01-26 12:30:00+01:00,2.6531737088371066,0.2145645960313452,0.6167802570551151,1.0
2022-01-26 12:35:00+01:00,2.652104493170416,0.2144455296158807,0.6171292475794702,1.0
2022-01-26 12:38:00+01:00,2.652155482974269,0.214443411612138,0.6170729228347315,1.0
2022-01-26 12:45:00+01:00,2.6522063761531296,0.2144412835666078,0.6170165125555045,1.0
2022-01-26 12:50:00+01:00,2.6486288401243505,0.214451614877051,0.6178063660202491,1.0
2022-01-26 12:55:00+01:00,2.648846668928263,0.2144418412294925,0.6175384928873381,1.0
2022-01-26 13:00:00+01:00,2.6488467474849187,0.214441821064965,0.6175383041051775,1.0
2022-01-26 13:05:00+01:00,2.6488460738831,0.214441817544191,0.6175382977562641,1.0
2022-01-26 13:15:00+01:00,2.6488982668347645,0.2144397181146363,0.6174819934847927,1.0
